chr,start,end,score,CL12w16-3_atac_LITC,CL12w16-3_atac.MATA,CL12_wgs.LITC,CL12_wgs.MATA
chrI,8201549,8202693,1000,0,0,0,0
chrI,8206896,8207224,798,130,146,33,30
chrI,8214956,8215287,1000,0,0,0,0
chrI,8222259,8222462,1000,0,0,0,0
chrI,8258027,8258198,1000,0,0,0,0
chrI,8260875,8261027,1000,67,64,11,12
chrI,8262831,8263618,1000,360,285,4,12
chrI,8263783,8264614,1000,413,390,31,31
chrI,8265113,8265445,1000,407,491,37,38
chrI,8269278,8271064,1000,535,426,35,42
chrI,8274410,8274669,1000,6,0,10,0
chrI,8306647,8306839,1000,136,114,17,16
chrI,8320781,8321864,1000,616,722,60,67
chrI,8329126,8329492,742,0,0,0,0
chrI,8331888,8332441,1000,78,105,14,13
chrI,8341928,8342701,1000,362,476,67,60
chrI,8403065,8403500,1000,93,111,34,41
chrI,8411732,8412388,1000,563,560,53,42
chrI,8412847,8413279,1000,85,93,28,24
chrI,8419267,8419773,932,318,283,76,80
chrI,8422290,8422764,1000,268,237,36,38
chrI,8442330,8442470,1000,0,0,0,0
chrI,8453805,8454576,1000,51,65,17,21
chrI,8455270,8455797,1000,0,0,0,0
chrI,8455909,8456117,1000,0,0,0,0
chrI,8459754,8460689,1000,0,0,0,0
chrI,8463061,8463361,864,0,0,0,0
chrI,8501290,8502054,1000,114,94,29,32
chrI,8525564,8526038,1000,16,352,19,60
chrI,8564966,8566288,1000,183,530,37,69
chrI,8614093,8614659,1000,116,135,26,40
chrI,8643922,8644241,1000,4,3,2,9
chrI,8815096,8815333,1000,39,102,11,27
chrI,8820459,8821297,1000,17,70,3,13
chrI,8834136,8834510,537,106,92,22,17
chrI,8885115,8885302,1000,33,32,13,18
chrI,9068891,9069099,1000,149,163,31,27
chrI,9069303,9070201,1000,44,40,10,12
chrI,9070693,9071020,895,41,22,21,17
chrI,9081174,9081666,763,145,133,39,38
chrI,9108811,9109015,1000,62,60,18,17
chrI,9121351,9122023,1000,121,117,8,24
chrI,9122643,9122871,1000,0,0,0,0
chrI,9132083,9132275,1000,18,19,9,17
chrI,9196709,9197037,914,0,0,0,0
chrI,9205637,9205822,1000,0,0,0,0
chrI,9221431,9221619,1000,59,37,5,11
chrI,9290388,9290662,1000,0,0,0,0
chrI,9296338,9296722,1000,568,548,21,17
chrI,9296844,9297739,1000,406,348,32,35
chrI,9308076,9308450,1000,163,103,35,43
chrI,9312450,9312680,1000,176,147,26,19
chrI,9321668,9321904,1000,257,89,33,31
chrI,9330396,9331044,1000,191,212,36,40
chrI,9336071,9336577,777,171,167,32,44
chrI,9355412,9356176,1000,931,886,12,11
chrI,9403617,9403844,1000,26,17,11,5
chrI,9405910,9406860,775,156,199,40,41
chrI,9409174,9409429,1000,184,187,27,36
chrI,9418317,9419663,1000,901,472,93,68
chrI,9427291,9427515,1000,0,0,0,0
chrI,9427623,9428341,1000,25,29,18,11
chrI,9442832,9443079,1000,0,0,0,0
chrI,9468698,9469598,1000,399,366,124,93
chrI,9470868,9471102,915,21,11,10,7
chrI,9478086,9478295,1000,112,107,32,15
chrI,9550104,9550528,583,26,41,20,28
chrI,9553692,9554962,1000,1448,1254,59,77
chrI,9558353,9558733,1000,238,255,39,46
chrI,9568972,9569955,1000,347,367,23,23
chrI,9570140,9570517,1000,79,134,14,16
chrI,9581175,9581404,1000,0,0,0,0
chrI,9590485,9590764,1000,2,0,1,1
chrI,9600779,9601540,714,176,194,47,53
chrI,9601790,9602196,1000,40,44,13,13
chrI,9607109,9607758,1000,382,374,60,55
chrI,9629839,9630426,698,33,31,8,7
chrI,9641446,9641763,828,0,0,0,0
chrI,9647456,9648324,1000,0,0,0,0
chrI,9668753,9669216,1000,66,39,13,20
chrI,9671698,9672040,962,0,0,0,0
chrI,9672395,9672601,1000,0,0,0,0
chrI,9684172,9684507,1000,0,0,0,0
chrI,9690330,9690790,1000,120,208,23,28
chrI,9694157,9694405,923,0,0,0,0
chrI,9696827,9697239,540,54,63,19,24
chrI,9698024,9698347,1000,0,0,0,0
chrI,9698449,9698746,1000,76,66,20,15
chrI,9706338,9706779,574,111,19,31,12
chrI,9710226,9711092,834,117,167,35,33
chrI,9720732,9721423,1000,66,113,13,13
chrI,9723727,9724250,1000,465,485,18,8
chrI,9726955,9727194,1000,0,0,0,0
chrI,9738047,9739190,1000,986,855,102,88
chrI,9783679,9784425,1000,3,0,5,3
chrI,9784604,9784762,1000,0,0,0,0
chrI,9818855,9819177,1000,55,44,21,19
chrI,9832096,9833528,1000,1236,1428,138,161
chrI,9862472,9863292,1000,616,582,128,115
chrI,9892356,9892585,1000,234,298,50,31
chrI,9934617,9935396,1000,214,216,25,28
chrI,9970975,9971444,1000,455,406,48,69
chrI,9971557,9972025,1000,731,817,55,47
chrI,9985660,9986592,1000,346,405,38,62
chrI,9996677,9997726,1000,757,833,93,117
chrI,10002570,10002973,1000,556,572,37,32
chrI,10003119,10003505,1000,746,791,13,13
chrI,10017497,10018026,961,14,9,18,12
chrI,10018173,10018394,1000,0,0,0,0
chrI,10018833,10019504,1000,235,258,31,45
chrI,10019671,10019929,1000,117,163,17,18
chrI,10033546,10034433,1000,443,335,55,51
chrI,10037283,10037598,1000,0,0,0,0
chrI,10040565,10040918,829,73,141,18,25
chrI,10048477,10048840,671,20,196,12,51
chrI,10048950,10049670,1000,136,249,26,44
chrI,10054303,10054614,685,13,4,4,3
chrI,10059075,10059635,492,53,69,30,27
chrI,10068957,10069602,1000,268,280,48,59
chrI,10071101,10071311,1000,47,55,38,20
chrI,10077481,10080789,1000,474,423,63,44
chrI,10084043,10084615,553,102,133,32,39
chrI,10099620,10099797,1000,0,0,0,0
chrI,10105834,10106747,1000,0,1,0,0
chrI,10120649,10121208,1000,62,52,15,17
chrI,10123748,10124285,1000,177,160,21,22
chrI,10125692,10125982,1000,0,0,0,0
chrI,10126098,10126369,1000,260,285,25,16
chrI,10126527,10126890,1000,8,4,4,4
chrI,10132641,10133311,1000,257,262,36,54
chrI,10140403,10141148,1000,56,79,14,15
chrI,10141721,10141955,1000,32,32,17,12
chrI,10142810,10143395,1000,71,103,10,8
chrI,10144130,10144422,794,1,1,3,1
chrI,10148762,10149154,1000,6,4,4,2
chrI,10150011,10150440,1000,10,1,5,12
chrI,10156564,10157121,1000,0,0,0,0
chrI,10160707,10160897,1000,0,0,0,0
chrI,10187564,10188052,1000,359,367,28,32
chrI,10229367,10229552,1000,158,317,23,23
chrI,10229728,10230339,1000,43,104,14,34
chrI,10239173,10240096,1000,631,419,110,108
chrI,10241258,10241544,1000,314,249,34,35
chrI,10244087,10244766,1000,284,255,55,52
chrI,10245048,10245249,1000,43,51,11,16
chrI,10265515,10266151,1000,40,37,20,13
chrI,10272473,10273144,1000,0,0,0,0
chrI,10286812,10287570,568,257,200,88,74
chrI,10288216,10288400,1000,188,201,37,25
chrI,10293691,10294663,1000,300,310,41,48
chrI,10297141,10297466,1000,66,86,29,20
chrI,10330024,10330258,1000,41,42,15,16
chrI,10341956,10342179,1000,0,0,0,0
chrI,10354822,10355418,1000,0,0,0,0
chrI,10357992,10358188,1000,22,21,0,9
chrI,10358943,10359936,1000,355,406,57,36
chrI,10377196,10377481,1000,0,0,0,0
chrI,10377765,10377990,1000,0,0,0,0
chrI,10382011,10382765,1000,362,397,78,100
chrI,10425248,10426175,1000,397,358,43,37
chrI,10461299,10462027,1000,27,26,23,9
chrI,10490227,10490491,771,0,0,0,0
chrI,10491401,10491676,1000,0,0,0,0
chrI,10497418,10498488,1000,154,161,34,7
chrI,10504558,10504714,1000,0,0,0,0
chrI,10504925,10505123,1000,0,0,0,0
chrI,10508561,10509195,1000,198,159,22,27
chrI,10522212,10522556,1000,3,5,7,4
chrI,10529149,10529343,1000,0,0,0,0
chrI,10529578,10530042,1000,271,303,28,23
chrI,10539690,10540010,1000,24,26,9,13
chrI,10540427,10541195,1000,0,0,0,0
chrI,10542738,10542996,907,0,0,0,0
chrI,10543974,10544365,1000,0,226,11,15
chrI,10560511,10561315,985,0,0,0,0
chrI,10569267,10569872,1000,0,0,0,0
chrI,10572476,10573165,1000,0,0,0,0
chrI,10592047,10592279,1000,0,0,0,0
chrI,10597803,10598833,1000,281,445,30,37
chrI,10602203,10602842,1000,171,170,32,28
chrI,10605402,10605964,1000,329,322,36,54
chrI,10606177,10607284,1000,0,0,0,0
chrI,10611503,10611976,1000,110,117,13,19
chrI,10614624,10615085,1000,14,8,11,13
chrI,10615226,10616197,1000,70,66,20,21
chrI,10636440,10636858,922,0,202,6,33
chrI,10638633,10639117,1000,44,120,9,23
chrI,10692343,10692881,985,111,137,24,29
chrI,10700558,10700889,1000,115,134,29,15
chrI,10728622,10729155,1000,48,43,13,11
chrI,10735688,10736517,786,88,69,15,15
chrI,10747319,10747927,1000,53,52,19,18
chrI,10748086,10748286,1000,0,0,0,0
chrI,10815688,10815876,1000,11,11,7,8
chrI,10829017,10829645,1000,23,31,12,17
chrI,10838205,10838389,1000,0,0,0,0
chrI,10862415,10862820,910,4,3,2,2
chrI,10871924,10872162,1000,0,0,0,0
chrI,10881011,10881489,1000,0,0,0,0
chrI,10906174,10906374,1000,0,0,0,0
chrI,10908804,10910266,1000,252,269,41,48
chrI,10920522,10920815,768,18,10,7,4
chrI,10924471,10924687,932,0,0,0,0
chrI,10924796,10925071,1000,102,98,34,29
chrI,10930464,10931161,1000,78,81,13,15
chrI,10934583,10934787,1000,24,20,4,18
chrI,10935180,10935360,1000,73,113,18,17
chrI,10956197,10957434,1000,607,692,61,74
chrI,10973527,10974130,1000,0,0,0,0
chrI,10984486,10984728,898,39,59,8,12
chrI,11232744,11233136,920,0,0,0,0
chrI,11234335,11234733,967,0,0,0,0
chrI,11237128,11237328,1000,2,1,6,5
chrI,11242269,11242823,1000,0,0,0,0
chrI,11245694,11246296,1000,0,0,0,0
chrI,11246483,11247686,1000,0,0,0,0
chrI,11264955,11265137,1000,0,0,0,0
chrI,11275635,11275884,1000,0,0,0,0
chrI,11278149,11278390,1000,0,0,0,0
chrI,11283539,11284835,1000,169,162,8,30
chrI,11285086,11285296,1000,0,0,0,0
chrI,11288870,11290026,1000,20,7,7,11
chrI,11297084,11297479,961,0,0,0,0
chrI,11297887,11298184,1000,0,0,0,0
chrI,11299920,11301680,1000,0,0,0,0
chrI,11309347,11309534,1000,0,0,0,0
chrI,11374335,11374506,1000,0,0,0,0
chrI,11374954,11375845,1000,0,0,0,0
chrI,11375964,11376808,1000,0,0,0,0
chrI,11391113,11391471,892,15,184,6,25
chrI,11414765,11415328,1000,0,0,0,0
chrI,11415503,11415833,1000,0,0,0,0
chrI,11432910,11433218,707,66,72,18,12
chrI,11442305,11442489,1000,0,0,0,0
chrI,11442664,11442934,1000,0,0,0,0
chrI,11443447,11443845,1000,0,0,0,0
chrI,11462469,11462938,1000,38,15,15,30
chrI,11463050,11463647,1000,54,44,24,13
chrI,11465629,11466304,1000,55,38,15,25
chrI,11512044,11513122,1000,0,0,0,0
chrI,11520449,11520951,1000,0,0,0,0
chrI,11530742,11531429,1000,219,287,5,17
chrI,11531990,11532168,1000,0,0,0,0
chrI,11538640,11539756,1000,185,228,11,18
chrI,11539930,11540143,1000,0,0,0,0
chrI,11540364,11540704,1000,0,0,0,0
chrI,11544654,11544965,1000,0,0,0,0
chrI,11557913,11558230,1000,0,0,0,0
chrI,11568180,11568722,1000,0,0,0,0
chrI,11587342,11587924,1000,0,0,0,0
chrI,11588487,11589417,1000,31,17,17,11
chrI,11590460,11590673,1000,114,203,30,34
chrI,11593823,11594194,871,22,18,19,18
chrI,11597574,11597759,1000,124,63,21,23
chrI,11598216,11598977,1000,139,159,47,51
chrI,11675637,11675899,1000,0,5,2,1
chrI,11741302,11741654,1000,28,24,4,14
chrI,11745410,11746171,1000,302,302,50,83
chrI,11746285,11746743,1000,88,78,16,13
chrI,11757220,11757493,1000,0,0,0,0
chrI,11760965,11761377,1000,42,40,7,11
chrI,11763683,11763939,1000,11,8,11,5
chrI,11799761,11800006,1000,0,0,0,0
chrI,11803647,11803841,1000,0,0,0,0
chrI,11804188,11804411,1000,0,0,0,0
chrI,11805793,11806058,1000,0,0,0,0
chrI,11810900,11811507,896,0,0,0,0
chrI,11818003,11818194,1000,11,24,18,15
chrI,11827642,11827970,1000,174,198,28,38
chrI,11828593,11829023,1000,42,68,28,9
chrI,11842727,11842927,1000,4,8,2,6
chrI,11845282,11846488,1000,277,320,51,28
chrI,11853716,11853988,1000,86,82,17,49
chrI,11878383,11878697,1000,65,64,27,18
chrI,11950890,11951732,1000,0,0,0,0
chrI,12001086,12001773,1000,0,0,0,0
chrI,12016337,12016801,1000,0,0,0,0
chrI,12017005,12017455,840,0,0,0,0
chrI,12018417,12019549,1000,0,0,0,0
chrI,12019682,12020242,1000,0,0,0,0
chrI,12026427,12026596,1000,0,0,0,0
chrI,12028918,12029293,1000,0,0,1,4
chrI,12041386,12042267,1000,0,0,0,0
chrI,12043540,12043970,1000,34,30,7,8
chrI,12055277,12055701,794,63,63,12,20
chrI,12056004,12056570,1000,0,0,0,0
chrI,12122874,12123295,1000,0,0,0,0
chrI,12124780,12125191,801,0,0,0,0
chrI,12132640,12132846,1000,0,0,0,0
chrI,12139633,12140130,1000,0,0,0,1
chrI,12144682,12144955,1000,32,31,3,5
chrI,12145311,12146092,1000,188,183,11,34
chrI,12147371,12147624,1000,0,0,0,0
chrI,12150643,12150899,1000,0,0,0,0
chrI,12155126,12155303,1000,0,0,0,0
chrI,12155487,12155658,1000,0,0,0,0
chrI,12158453,12158702,1000,108,81,18,12
chrI,12198832,12199060,883,139,33,35,8
chrI,12217013,12217296,1000,0,0,0,0
chrI,12349961,12350321,1000,766,872,51,51
chrI,12366926,12367623,1000,763,661,35,31
chrI,12370600,12370811,1000,0,0,0,0
chrI,12374583,12374833,801,19,34,18,23
chrI,12395548,12395726,1000,5,1,5,1
chrI,12432426,12432707,1000,0,0,0,0
chrI,12481164,12481324,1000,66,117,5,8
chrI,12483456,12483573,1000,70,79,11,16
chrI,12483774,12484269,1000,135,145,25,29
chrI,12528711,12529532,1000,4,303,17,33
chrI,12532344,12532609,957,27,63,7,18
chrI,12561115,12561811,1000,77,84,21,25
chrI,12562025,12562386,677,101,127,39,33
chrI,12565741,12566142,1000,0,0,0,0
chrI,12566248,12567055,866,0,0,0,0
chrI,12602472,12602702,1000,0,0,0,0
chrI,12609103,12610147,1000,533,614,33,34
chrI,12629753,12629994,1000,0,0,0,0
chrI,12633236,12633779,1000,33,37,21,14
chrI,12647239,12647681,1000,0,0,0,0
chrI,12650234,12650886,1000,0,0,0,0
chrI,12654812,12655150,1000,49,89,17,24
chrI,12657488,12658266,937,166,160,41,46
chrI,12662444,12662609,1000,88,110,27,26
chrI,12663882,12664049,1000,67,60,18,31
chrI,12704731,12705074,828,93,104,35,27
chrI,12716522,12718076,1000,0,0,0,0
chrI,12756689,12756934,935,163,152,51,41
chrI,12772378,12773802,1000,1204,1179,96,85
chrI,12774004,12774369,978,35,42,14,22
chrI,12779532,12779845,1000,0,0,0,0
chrI,12783283,12783530,1000,0,0,0,0
chrI,12785070,12785262,1000,0,5,2,3
chrI,12814338,12814479,1000,0,0,0,0
chrI,12814587,12814799,1000,0,0,0,0
chrI,12862462,12862727,755,0,0,0,0
chrI,12887107,12887324,1000,0,0,0,0
chrI,12890221,12890399,1000,0,0,0,0
chrI,12893465,12894173,905,56,56,25,17
chrI,12895318,12895662,1000,8,6,2,6
chrI,12904661,12905059,1000,6,11,8,5
chrI,12905331,12905900,1000,223,190,26,17
chrI,12933295,12933757,1000,250,334,35,39
chrI,12949480,12949899,1000,210,140,21,22
chrI,12950092,12950699,1000,675,458,37,39
chrI,12964218,12964913,1000,154,200,19,14
chrI,13103814,13104014,1000,55,67,3,15
chrI,13104253,13104455,1000,140,259,21,34
chrI,13150062,13150436,1000,0,0,0,0
chrI,13150688,13151006,985,0,0,0,0
chrI,13182434,13182690,1000,99,145,21,33
chrI,13239632,13240063,818,0,0,0,0
chrI,13247165,13247531,1000,0,0,0,0
chrI,13255484,13255815,1000,4,1,5,3
chrI,13256012,13256416,1000,18,21,14,14
chrI,13285732,13286099,1000,0,0,0,0
chrI,13286219,13286610,1000,0,77,0,33
chrI,13287602,13287823,1000,0,0,0,0
chrI,13426009,13426253,1000,0,0,0,0
chrI,13426977,13427165,1000,0,0,0,0
chrI,13461730,13461910,1000,0,0,0,0
chrI,13510157,13510710,1000,0,0,0,0
chrI,13555857,13556035,1000,0,0,0,0
chrI,13563954,13564177,1000,0,0,0,0
chrI,13577272,13578277,1000,0,0,0,0
chrI,13580812,13581621,1000,0,0,0,0
chrI,13651433,13652839,1000,0,0,0,0
chrI,13671442,13671884,1000,0,0,0,0
chrI,13737247,13738223,1000,0,0,0,0
chrI,13740753,13741070,1000,0,0,0,0
chrI,13754673,13755067,1000,0,0,0,0
chrI,13762897,13763092,1000,0,0,0,0
chrI,13788254,13788654,1000,229,225,9,13
chrI,13793935,13794168,1000,269,262,4,27
chrI,13794590,13795057,1000,192,176,16,38
chrI,13795918,13796265,1000,0,0,0,0
chrI,13804402,13804875,1000,0,0,0,0
chrI,13812242,13812670,1000,0,29,0,7
chrI,13816596,13817112,1000,0,0,0,0
chrI,13839696,13839919,1000,23,18,23,12
chrI,13862533,13862928,752,0,212,15,35
chrI,13864318,13864579,910,1,156,6,15
chrI,13865552,13866003,1000,64,63,18,16
chrI,13881204,13881555,1000,0,0,0,0
chrI,13910174,13910394,1000,0,0,0,0
chrI,13929206,13929432,1000,13,11,15,7
chrI,13939412,13939874,1000,216,189,20,51
chrI,13949681,13950089,1000,0,0,0,0
chrI,13963040,13963282,1000,0,0,0,0
chrI,13971698,13972400,1000,2,2,3,1
chrI,13973837,13974019,1000,0,0,0,0
chrI,13976458,13977884,1000,0,0,0,0
chrI,13978692,13979054,1000,0,0,0,0
chrI,13983147,13983550,1000,0,0,0,0
chrI,14016730,14017478,846,0,0,0,0
chrI,14037702,14037900,1000,0,0,0,0
chrI,14039564,14039951,1000,0,0,0,0
chrI,14040138,14040425,1000,0,0,0,0
chrI,14053443,14053563,1000,0,0,0,0
chrI,14099753,14099929,1000,0,0,0,0
chrI,14100066,14100309,1000,0,0,0,0
chrI,14122603,14122829,912,0,0,0,0
chrI,14151720,14151920,1000,0,0,0,0
chrI,14154612,14154799,1000,0,0,0,0
chrI,14154901,14155626,1000,2,2,0,1
chrI,14159173,14160973,1000,0,0,0,0
chrI,14161983,14162138,1000,0,0,0,0
chrI,14174765,14175458,1000,0,0,0,0
chrI,14175561,14175821,1000,0,0,0,0
chrI,14219693,14220097,1000,0,0,0,0
chrI,14248201,14248754,1000,230,244,18,15
chrI,14252265,14252428,1000,0,0,0,0
chrI,14260447,14260801,1000,0,0,0,0
chrI,14274215,14274395,1000,0,0,0,0
chrI,14287553,14287729,1000,0,0,0,0
chrI,14287942,14288198,1000,0,0,0,0
chrI,14288379,14289039,1000,0,0,0,0
chrI,14307712,14309183,1000,283,238,18,30
chrI,14322198,14322540,1000,0,0,0,0
chrI,14335427,14335932,781,0,0,0,0
chrI,14356180,14356336,1000,0,0,0,0
chrI,14392355,14392558,1000,0,0,0,0
chrI,14535826,14536745,1000,0,0,0,0
chrI,14547604,14547943,956,0,0,0,0
chrI,14558177,14558573,521,0,0,0,0
chrI,14601862,14602113,1000,0,7,0,0
chrI,14612474,14612795,1000,0,0,0,0
chrI,14612989,14613594,828,0,0,0,0
chrI,14625312,14625794,1000,0,427,12,40
chrI,14627661,14628274,791,0,0,0,0
chrI,14639240,14639448,1000,24,14,3,3
chrI,14639714,14640012,1000,0,0,0,0
chrI,14679090,14679554,1000,0,0,0,0
chrI,14693148,14693520,1000,0,0,0,0
chrI,14700751,14701144,1000,54,71,9,13
chrI,14702123,14702624,566,13,12,3,7
chrI,14705790,14706490,1000,246,277,22,26
chrI,14717547,14717939,691,38,49,14,14
chrI,14719719,14720092,1000,0,0,0,0
chrI,14741532,14741775,1000,49,67,8,10
chrI,14742196,14742458,1000,169,324,38,29
chrI,14742561,14742970,1000,92,85,19,18
chrI,14765236,14765491,1000,0,0,0,0
chrI,14779144,14779555,1000,0,0,0,0
chrI,14782273,14782787,518,0,0,0,0
chrI,14791722,14793228,1000,34,160,6,15
chrI,14797747,14798107,749,18,7,5,6
chrI,14814317,14814570,842,77,60,21,20
chrI,14839221,14839383,1000,0,0,0,0
chrI,14840633,14840813,1000,0,0,0,0
chrI,14846583,14847160,1000,0,0,0,0
chrI,14847409,14847582,1000,0,0,0,0
chrI,14853104,14854734,1000,403,684,78,372
chrI,14887906,14888494,1000,74,67,8,15
chrI,14888667,14889129,1000,0,0,0,0
chrI,14889330,14889640,1000,0,0,0,0
chrI,14909388,14909570,1000,0,0,0,0
chrI,14977129,14977709,1000,0,0,0,0
chrI,14977900,14978250,1000,3,2,0,0
chrI,15027088,15027341,1000,45,0,24,0
chrI,15120337,15120798,1000,0,0,2,0
chrI,15125769,15125971,1000,0,0,0,0
chrI,15132811,15133061,1000,42,39,13,19
chrI,15146763,15147258,1000,0,0,0,0
chrI,15147465,15147697,1000,0,0,0,0
chrI,15149018,15149492,1000,0,0,0,0
chrI,15150030,15150436,1000,0,117,5,36
chrI,15156444,15156899,1000,0,0,0,0
chrI,15163796,15164089,687,0,0,0,0
chrI,15180647,15181064,695,0,0,0,0
chrI,15186044,15186433,1000,0,11,10,3
chrI,15197178,15197414,1000,0,0,0,0
chrI,15203438,15203664,894,0,0,0,0
chrI,15207292,15207905,1000,143,50,27,8
chrI,15227399,15227932,1000,0,0,0,0
chrI,15244890,15245439,1000,0,0,0,0
chrI,15249841,15250037,1000,0,0,0,0
chrI,15251023,15251505,1000,126,155,14,12
chrI,15257007,15257200,1000,0,0,0,0
chrI,15497031,15497736,1000,96,119,12,20
chrI,15497883,15498561,995,27,29,11,3
chrI,15507533,15507898,1000,0,60,8,17
chrI,15515233,15515542,1000,0,0,0,0
chrI,15557320,15557713,605,77,62,17,28
chrI,15599056,15599450,1000,0,0,0,0
chrI,15743151,15743418,1000,0,0,0,0
chrI,15748363,15748554,1000,0,0,0,0
chrI,15775441,15775818,744,0,0,0,0
chrI,15783231,15783435,1000,0,0,0,0
chrI,15800245,15800598,1000,0,0,0,0
chrI,15800718,15801039,922,0,0,0,0
chrI,15810587,15810785,1000,0,0,0,0
chrI,15823608,15824652,1000,133,93,25,14
chrI,15898862,15899471,935,0,0,0,0
chrI,15934811,15936646,1000,0,230,9,11
chrI,15936855,15937020,1000,0,0,0,0
chrI,15948324,15948458,1000,2,182,14,10
chrI,15966957,15967134,1000,34,16,10,8
chrI,15969984,15971793,1000,1349,1094,75,84
chrI,15971989,15972332,1000,14,5,10,10
chrI,15973163,15973515,939,0,0,0,0
chrI,15978757,15979051,1000,54,77,15,9
chrI,16020646,16021138,1000,0,0,0,0
chrI,16059321,16059680,1000,0,0,0,0
chrI,16059902,16060143,1000,127,35,12,19
chrI,16078660,16078952,1000,0,0,0,0
chrI,16092314,16093475,1000,364,358,24,33
chrI,16101079,16102028,1000,1201,1112,94,74
chrI,16109963,16110164,1000,2,3,1,4
chrI,16113452,16113877,1000,124,123,23,23
chrI,16120381,16121142,1000,399,684,74,66
chrI,16124828,16125107,758,8,4,7,4
chrI,16139715,16140177,1000,77,62,26,23
chrI,16155769,16156285,1000,262,318,9,30
chrI,16156690,16157088,1000,33,46,18,17
chrI,16176994,16177736,1000,0,0,0,0
chrI,16181669,16181937,1000,0,0,0,2
chrI,16186778,16186993,1000,135,148,16,9
chrI,16187514,16188136,1000,0,0,0,0
chrI,16188388,16188577,1000,49,73,11,12
chrI,16190687,16191127,1000,73,62,18,35
chrI,16193165,16193721,1000,18,16,15,8
chrI,16212593,16212975,1000,0,0,0,0
chrI,16213165,16213318,1000,80,106,11,11
chrI,16214012,16214816,1000,417,409,11,21
chrI,16214953,16215682,583,0,0,0,0
chrI,16234982,16235194,961,0,0,0,0
chrI,16240697,16240846,1000,0,82,1,15
chrI,16240975,16241162,1000,0,283,11,24
chrI,16298851,16299106,1000,0,0,0,0
chrI,16317733,16317965,1000,0,0,0,0
chrI,16318156,16318481,1000,0,0,0,0
chrI,16344505,16344731,1000,0,0,0,0
chrI,16356935,16357177,916,0,0,0,0
chrI,16358128,16358410,1000,0,0,0,0
chrI,16376945,16377325,1000,96,138,29,14
chrI,16384365,16385757,1000,0,0,0,0
chrI,16399085,16399588,1000,0,0,0,0
chrI,16402592,16403471,1000,0,45,4,23
chrI,16404507,16404969,1000,47,357,13,17
chrI,16407879,16408126,1000,0,0,0,0
chrI,16408296,16408727,1000,0,0,0,0
chrI,16412023,16412765,983,49,51,10,19
chrI,16420421,16420752,1000,0,0,0,0
chrI,16429750,16429936,1000,0,13,5,8
chrI,16438159,16438373,1000,0,0,0,0
chrI,16442773,16444471,1000,0,697,26,44
chrI,16451495,16451799,1000,0,0,0,0
chrI,16452291,16452593,1000,228,224,14,22
chrI,16475930,16476678,1000,0,0,0,0
chrI,16478035,16478218,1000,49,58,9,23
chrI,16486662,16486964,1000,2,3,1,11
chrI,16509248,16509966,1000,1,162,22,15
chrI,16510208,16510473,1000,0,12,2,7
chrI,16529327,16529758,1000,0,0,0,0
chrI,16559580,16559957,1000,625,641,18,19
chrI,16607467,16608192,1000,0,0,0,0
chrI,16611456,16611903,1000,0,0,0,0
chrI,16616571,16617941,1000,0,791,42,32
chrI,16619003,16619261,1000,0,0,0,0
chrI,16626600,16626937,1000,0,0,0,0
chrI,16656443,16656724,1000,0,0,0,0
chrI,16670565,16670882,1000,215,150,22,19
chrI,16682342,16683238,379,0,0,0,0
chrI,16683446,16683937,1000,27,52,34,5
chrI,16690972,16691431,774,73,33,10,20
chrI,16692137,16692534,551,0,0,0,0
chrI,16703362,16703991,1000,0,12,1,1
chrI,16704279,16705725,1000,177,198,23,8
chrI,16709224,16709950,695,0,0,0,0
chrI,16710058,16710218,1000,0,0,0,0
chrI,16710771,16711544,1000,0,0,0,0
chrI,16711836,16712271,1000,0,0,0,0
chrI,16712568,16713084,1000,0,0,0,0
chrI,16713733,16713953,1000,0,0,0,0
chrI,16733990,16734188,1000,0,0,0,0
chrI,16785192,16785396,1000,0,0,0,0
chrI,16789252,16789910,1000,249,246,55,28
chrI,16792645,16793096,1000,93,518,63,27
chrI,16793285,16793705,1000,0,405,14,7
chrI,16814118,16814317,1000,0,0,0,0
chrI,16816521,16816832,1000,0,0,0,0
chrI,16824582,16824853,1000,0,0,0,0
chrI,16837467,16837828,1000,0,0,0,0
chrI,16841169,16841429,1000,0,0,0,0
chrI,16852445,16852713,1000,0,0,0,0
chrI,16853886,16854967,1000,200,323,27,59
chrI,16903691,16903886,1000,115,103,12,12
chrI,16912289,16913046,1000,440,564,46,31
chrI,16913281,16913451,1000,81,104,5,2
chrI,16917044,16917249,1000,0,0,0,0
chrI,16960530,16960911,1000,182,186,7,12
chrI,16961014,16961190,1000,105,145,7,8
chrI,16967717,16968826,1000,0,0,0,0
chrI,16994949,16995121,1000,0,0,0,0
chrI,17020355,17020604,1000,0,0,0,0
chrI,17020762,17021077,1000,0,0,0,0
chrI,17041428,17041672,1000,1,182,21,6
chrI,17113756,17114389,1000,110,119,13,35
chrI,17125744,17125989,1000,0,0,0,0
